file_name,signal_mean,signal_std,rmse_mean,zcr_mean,tempo_bpm,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,attack_id,label
LA_T_4693395.flac,4.774936e-06,0.17612939,0.1436072,0.207122802734375,170.45454545454547,-252.4958,108.29284,64.52796,63.560055,3.1227744,41.61972,14.51439,38.406082,-18.50296,35.43167,-14.995494,15.479516,-25.86014,16.392809,-24.347452,18.84464,-13.998874,9.583823,-16.363785,10.829032,-15.877345,12.378653,1.8715538,8.7679205,-12.796471,6.8466463,2119.654219705719,1520.46785093207,3546.223958333333,A01,spoof
LA_T_4529411.flac,4.59727e-06,0.18133044,0.12807138,0.1292613636363636,208.33333333333331,-303.60828,177.69302,50.098587,56.619576,1.3108351,32.357647,23.449265,32.128536,-3.8719823,23.38195,-3.7238317,20.192968,-26.776884,26.284615,-19.5616,24.922459,-9.2232065,14.862204,-2.4104643,13.77136,-4.1855416,11.255837,-2.6174128,10.293787,6.148786,9.252716,2096.357547478467,1826.0134954735888,4094.886363636364,A03,spoof
LA_T_1906022.flac,-6.994726e-08,0.06451904,0.04060173,0.1559721848060344,125.0,-400.4284,146.48128,53.086414,41.317444,5.8010526,42.32988,28.75727,33.102337,-9.224401,23.340834,-13.659025,14.035452,-21.53522,11.617737,-17.421541,11.890689,-15.278182,8.517441,-14.43231,7.353964,-8.494593,8.572562,-8.476665,7.8827357,-2.612125,6.4592423,1940.4521147069129,1763.5532749291951,3880.994073275862,A02,spoof
LA_T_8991655.flac,-5.7931777e-07,0.12697515,0.09893618,0.1420147235576923,133.92857142857142,-277.2154,125.73815,84.514885,34.971413,13.086236,38.01488,20.60209,25.11139,-12.41421,23.298986,-14.959988,17.33504,-26.162174,13.47468,-24.54126,11.579159,-15.538031,11.771395,-21.174139,10.91926,-17.42686,8.502381,-5.56726,6.9326615,-13.42621,8.983937,1403.0245624271154,1591.9012036183808,2724.0918803418804,A05,spoof
LA_T_2325045.flac,-2.6597356e-06,0.0892067,0.07474073,0.1207192430218446,93.75,-233.0919,127.33065,81.52576,60.227093,-21.552082,52.44715,43.173653,26.664787,-2.727555,16.39734,-5.3742757,16.409533,-27.312069,12.28268,-16.549774,18.06486,-3.188528,10.902121,-27.047258,14.79973,-5.523128,9.907296,-11.821539,6.60187,-10.136944,9.336017,1879.3458857755004,1564.113556847686,3557.569781553398,A01,spoof
LA_T_9168921.flac,-1.9940737e-06,0.13052212,0.09079222,0.0997458065257353,89.28571428571429,-307.49472,165.19624,90.88758,37.59707,3.1019626,45.893955,22.077179,24.671606,2.895297,11.662958,-15.149009,22.431429,-15.464104,12.76797,-23.301805,16.368694,-15.26912,11.969687,-14.92198,9.49433,-16.866138,10.004482,-2.519102,12.731247,-9.562945,4.5475836,1515.3632015194314,1682.7336443869642,3267.348345588235,A05,spoof
LA_T_8513575.flac,-6.5651184e-06,0.17752008,0.15685381,0.1372481496710526,170.45454545454547,-213.83008,85.286644,77.353096,75.789444,20.737185,36.1913,46.320625,37.816917,2.4848223,17.573254,16.614435,17.6604,-11.990153,15.806216,-26.230852,19.413357,-5.599408,11.496112,-5.375366,11.405713,-10.597881,10.540745,-5.923307,8.107885,-6.249517,7.5483294,1797.7588326640002,1555.2888339999836,3326.4802631578946,A01,spoof
LA_T_1013597.flac,2.2554316e-06,0.1156225,0.08732075,0.1136947494369369,144.23076923076923,-293.24182,144.81802,75.43945,49.912655,5.1599107,33.71052,8.327321,17.13925,-0.69517255,19.065792,-13.6687,21.980133,-8.2452135,14.42967,-12.3204365,15.642883,-7.3489313,11.645135,-6.0885296,10.359145,-13.959805,12.212261,-8.703223,9.301071,-15.698215,9.818015,1685.5289240475752,1806.3536706731252,3527.238175675676,-,bonafide
LA_T_5111490.flac,3.771566e-06,0.10651301,0.060565162,0.107470703125,110.29411764705884,-370.72632,148.93246,64.21562,48.06975,18.104189,27.572212,19.55095,24.287561,4.648222,17.469042,-3.153717,18.697496,-8.422924,17.842182,-12.9060755,17.746078,-3.730416,10.545968,-5.766905,10.334987,-9.4015255,11.700428,-3.3385255,7.413227,-3.7479186,7.1990128,1933.017516086084,1995.5882396609463,4313.822115384615,-,bonafide
LA_T_4575102.flac,-3.9735927e-08,0.12794651,0.07936314,0.1396074848790322,133.92857142857142,-300.8743,153.11176,50.019722,43.073895,-5.946526,32.501644,12.892304,26.367191,-8.268737,21.073767,-6.585409,18.235632,-7.97338,16.55734,-13.894386,18.999363,-6.658555,11.409534,-13.327194,16.728865,-6.82696,10.589854,-5.7410517,10.93801,-1.4741766,7.805859,1856.806729700085,1776.947136762572,3773.639112903226,-,bonafide
LA_T_3810183.flac,-1.150333e-07,0.13359314,0.0868738,0.1540387033045977,170.45454545454547,-289.59854,163.61195,52.423153,40.759983,-39.85299,48.893814,10.95173,21.115488,-28.149698,29.64692,-3.4465442,18.191193,-14.993518,20.07344,-6.4390984,14.803118,-4.533868,14.146712,-13.32974,14.521402,-3.8312483,10.728995,-2.179806,11.369649,-8.991461,8.453295,1923.6628588721107,1595.5191384070736,3653.6458333333335,-,bonafide
LA_T_2026553.flac,-1.079012e-06,0.12360161,0.07844094,0.109033203125,75.0,-334.89188,166.06334,59.047684,51.7249,20.879772,26.284163,17.19491,22.105686,0.03007413,25.038319,-1.8865308,21.347446,-2.2046282,10.983456,-13.016242,18.60325,-4.9915853,10.921275,-7.0928116,10.1260195,-7.5037403,11.564024,-5.263793,7.4590764,-8.6832285,8.140356,1849.6085710665263,1957.4010752724769,4014.84375,-,bonafide
LA_T_2964450.flac,-3.1206726e-09,0.090508796,0.055515517,0.1200917119565217,133.92857142857142,-365.5793,153.81859,76.53863,44.5835,4.6056724,45.822624,10.840859,29.244726,-9.329521,23.400097,-4.627883,15.0459175,-18.20785,13.222826,-25.188332,10.556272,-15.341702,13.9709835,-17.938103,9.581481,-6.378158,9.780796,-4.500798,8.436575,-17.537674,13.810637,1510.4089749229,1680.920864739967,3156.8614130434785,A05,spoof
LA_T_5011936.flac,7.361383e-06,0.17466229,0.13299859,0.0868874289772727,110.29411764705884,-255.71303,135.30402,106.35019,61.63417,2.9696543,31.251692,31.49916,26.48024,-4.9787774,14.395832,6.3525953,12.837337,-12.28837,11.943868,-25.894358,17.64621,-1.3415966,11.101003,-8.117894,11.565546,-2.315109,9.566985,-2.8163068,7.984774,-4.378389,6.9043546,1409.266653872775,1461.462697010282,2708.9488636363635,-,bonafide
LA_T_4849089.flac,-4.0956873e-08,0.10442848,0.04825577,0.1321166031003937,144.23076923076923,-376.80316,116.033585,33.72356,48.75211,12.320346,32.311344,11.449178,27.56915,-4.4205356,23.889801,0.48122016,9.126057,-9.056006,15.280393,-9.85552,13.532762,-8.5976515,10.61202,-10.074754,10.837677,-4.201351,11.809432,-4.20655,10.223647,-5.472295,7.9391513,1740.7926741198214,1842.2844736832412,3615.218996062992,A05,spoof
LA_T_3400560.flac,7.1420177e-06,0.15136264,0.11720562,0.131254650297619,187.5,-287.04654,132.9941,48.143726,63.797306,-0.2137502,48.088844,44.894257,38.870243,-16.419325,32.24581,-2.608904,16.360966,-22.261885,20.433954,-13.351179,17.096111,-9.02085,13.627391,-17.060638,15.605212,1.841184,10.224045,-3.2213306,13.452789,-1.8816056,8.505468,2171.212929402369,1693.9255383723648,4013.857886904762,A03,spoof
LA_T_5657252.flac,-1.0570166e-06,0.14588143,0.10843872,0.11767578125,78.125,-240.5216,157.50066,58.68759,45.882305,-13.547321,32.50199,22.708199,22.860205,-22.950293,24.674793,-11.937327,16.63834,-16.852362,16.441032,-8.9657345,11.800538,-14.929871,12.343204,-14.210256,12.449136,-12.559326,10.341661,-2.9295661,9.378176,-11.947582,9.861455,1944.5245058888304,1783.482481699686,4041.1783854166665,A04,spoof
LA_T_7589696.flac,-1.6113711e-07,0.1397532,0.090609856,0.1554240774601064,93.75,-330.91617,142.20113,53.9787,40.563545,1.639464,48.82095,18.607252,34.18772,-3.0099504,28.468954,-9.608115,11.821806,-25.090033,24.572676,-19.033653,10.313766,-9.515715,13.099145,-16.556318,9.726835,-9.06969,11.833373,-8.2354,9.925088,-6.1689286,10.774061,1786.5741498438772,1685.0793314626492,3235.9541223404253,A05,spoof
LA_T_9235848.flac,2.668337e-07,0.08624285,0.05303892,0.1194502667682926,110.29411764705884,-351.28705,190.53287,72.38149,32.04647,5.0443244,32.39993,19.546883,20.26954,-8.082833,23.650742,-6.0544634,15.218025,-13.053676,20.328953,-7.9190884,13.354932,-6.5003853,10.816628,-9.37644,9.09419,-4.567637,6.510297,-9.152113,8.700017,-9.151835,6.217634,1987.5711392493215,2016.2631661925047,4468.75,A06,spoof
LA_T_7473658.flac,-4.97006e-07,0.15153919,0.105151385,0.0969814724392361,156.25,-267.31863,148.96811,70.45151,44.42579,9.225249,24.632816,22.28227,28.073425,-1.4825864,15.023854,-6.5190682,19.099382,-5.603814,16.91593,-13.802707,17.292213,-14.594265,17.487656,-9.2088585,11.7240095,-16.106432,14.033878,-6.034439,8.592129,-8.300518,9.152357,1726.226739531003,1797.2526946692087,3541.558159722222,-,bonafide
LA_T_9366701.flac,-1.2191468e-07,0.09267836,0.07143414,0.1460597826086956,81.52173913043478,-258.73108,156.20247,59.805336,51.2502,-17.705256,38.403595,7.1963387,23.71534,-12.101065,21.491756,-6.5027833,17.83796,-22.233301,21.192644,-18.782673,18.804873,-13.319047,14.12028,-13.483235,11.999275,-3.8372707,11.794784,-12.45013,7.5320997,-16.763927,11.162504,2047.651399500124,1755.413924782098,3876.613451086957,-,bonafide
LA_T_2376874.flac,-3.3205987e-07,0.085522115,0.05624266,0.1155973451327433,81.52173913043478,-344.77432,160.32185,74.31293,55.35619,-4.957739,34.297222,17.86922,23.108875,5.2189507,13.281282,-2.8789144,17.433168,-11.488378,16.33757,-17.601435,18.281208,-12.054894,16.19511,-4.7059536,12.169821,-10.729885,12.829045,-3.2090454,10.199689,-0.41045108,9.365617,1608.598351172713,1648.2523754520428,3356.540376106195,-,bonafide
LA_T_2618051.flac,-2.0850027e-06,0.12965187,0.09411021,0.1408805847167968,104.16666666666669,-263.75595,147.09637,73.690384,56.42069,3.104764,28.640583,28.393124,25.227188,-9.154947,16.866558,3.245944,13.098233,-14.420141,14.647434,-25.53899,23.10446,-12.9469595,13.57587,-13.679909,18.146885,-2.1244087,10.823619,-1.0154463,12.150398,-5.388762,10.795027,1907.078797487552,1754.5074357600815,3854.18701171875,-,bonafide
LA_T_7954277.flac,1.5564166e-06,0.14673859,0.109089635,0.1589427985767326,156.25,-237.47856,153.10428,80.7757,60.797726,2.8908226,39.169495,24.721844,29.110617,-4.180742,16.202324,-5.5817504,19.951334,-12.835996,16.54854,-16.88537,18.322708,-2.9050496,12.9509535,2.799237,10.040267,-9.6219845,8.097463,-8.355602,7.1885242,-19.675116,11.501872,1984.0777341539888,1717.5750135448525,3868.73452970297,A06,spoof
LA_T_8185303.flac,-1.5644024e-07,0.13436209,0.09096151,0.0946947180706521,89.28571428571429,-322.28543,160.40698,58.37678,50.0742,-3.840474,32.023224,15.485433,27.686895,-18.651676,29.087282,-4.9957886,16.8962,-3.724398,18.526413,-16.844978,22.234856,-6.6202617,13.74847,-18.62909,18.628294,-7.1776447,11.316513,-6.760147,11.265995,-3.0670664,7.9501185,1637.4236136242748,1665.0148060107958,3264.4927536231885,-,bonafide
LA_T_5538735.flac,-3.2560117e-06,0.1120345,0.09790198,0.1548278475068306,117.1875,-204.18997,118.09212,84.81693,75.10087,-19.23519,47.945896,24.215933,27.23313,-8.595766,24.248177,3.3719218,14.633517,-18.816547,17.550133,-15.760625,17.096796,-4.7852564,12.509649,-18.928041,14.632369,-4.7557373,11.031163,-14.954255,7.4684796,-12.017861,9.047712,1913.318056734294,1498.5991377227656,3395.662568306011,A01,spoof
LA_T_5636711.flac,4.3262335e-06,0.21574134,0.16901416,0.1084997788915094,64.65517241379311,-256.99982,112.691826,104.51899,56.95163,-22.474699,40.583275,7.388047,35.292595,-20.866623,29.588476,-8.817254,15.636526,-17.489988,15.673007,-32.923035,20.631603,-10.535316,13.98248,-2.1040168,9.717936,-8.567405,9.759969,-12.976627,11.1941595,-1.4291686,7.5575013,1381.7835174956288,1354.381547584942,2718.012971698113,A01,spoof
LA_T_7182698.flac,3.916918e-08,0.15997419,0.13895936,0.1761447878649635,133.92857142857142,-210.87231,92.8356,69.8553,51.292732,-2.5653849,39.097088,28.596807,43.263634,-32.7425,30.332813,-13.287353,18.502983,-19.749992,14.095379,-28.678864,18.418873,-15.643184,12.559231,-22.946953,10.210243,-8.3364315,7.8000755,-5.6857667,9.918814,-25.354422,9.526692,1951.1270013058863,1640.361192663245,3703.866332116788,A01,spoof
LA_T_1925724.flac,4.085433e-06,0.1587634,0.11750115,0.1136138473731884,208.33333333333331,-310.68552,142.34438,57.775887,61.59628,3.7753954,29.22415,32.319256,36.95584,-9.759294,22.315954,-4.3526287,16.657011,-23.11945,25.732435,-24.795973,24.487822,-12.383241,12.663633,-2.6702108,11.575268,-4.7474823,8.882989,-8.401843,14.101653,2.404271,6.1933565,1896.0821469533505,1649.8293737192057,3596.3541666666665,A03,spoof
LA_T_2978072.flac,2.35803e-06,0.17633404,0.14739728,0.1009695870535714,156.25,-191.33418,131.88756,86.56194,57.17203,-5.937674,27.429913,18.230024,29.04307,-9.439033,23.994896,-5.554241,15.481511,-12.629771,15.286975,-20.654821,13.9561825,-23.03201,18.976746,-6.490907,11.271749,-14.05679,10.387772,-5.842579,8.40092,-9.385631,11.3924465,1559.724837231427,1546.4903925631263,2960.9375,A04,spoof
LA_T_1695262.flac,2.5251998e-06,0.097207785,0.07106085,0.1192305715460526,117.1875,-315.97284,156.33792,63.171257,73.480804,-14.485621,49.944534,48.29655,43.358707,5.037046,17.05535,-4.048786,19.88432,-9.532879,13.044803,-30.51095,30.12229,-12.889194,12.485864,-13.264974,17.803677,-9.221234,11.94798,2.4926379,7.901978,-3.205697,9.514706,2098.7266867551784,1662.913759752784,3983.449835526316,A03,spoof
LA_T_1483721.flac,-3.3500297e-07,0.08597036,0.051767986,0.1183878580729166,125.0,-363.1608,164.96237,49.288467,51.336475,-5.882217,34.05599,10.820866,24.467016,-12.916724,27.609356,1.1863843,14.626127,-9.581497,19.576221,-13.266065,19.235292,-4.687482,13.843515,-11.862367,14.557281,-7.330999,9.914792,-6.3989673,13.7778,-1.341727,7.6369596,1888.7169648787583,1763.0094093688613,3728.7109375,-,bonafide
LA_T_1167616.flac,5.414203e-07,0.08349737,0.046179984,0.111953125,125.0,-393.62082,159.39857,61.277813,50.107307,18.662903,32.787743,30.268526,32.591858,2.022087,11.621727,-3.0157492,15.939336,-17.346672,9.493258,-20.707872,12.334498,-6.7940354,9.760851,-9.739715,9.321869,-8.799802,6.846043,-5.453706,5.0433874,-3.475551,4.4620337,1653.0707911003417,1695.972480150626,3329.7916666666665,A02,spoof
LA_T_3234979.flac,-1.8571168e-06,0.09945263,0.08124843,0.1184225643382353,125.0,-280.00717,120.778984,100.70512,70.169464,-23.587194,50.73992,55.271862,47.12959,0.42654037,19.344297,-20.307003,27.105658,-1.3500216,15.68465,-26.887463,18.578182,-18.422848,14.318207,-4.7227516,12.913444,-20.156837,13.804558,-3.061837,8.000714,-1.3061156,9.093051,1563.6219918238526,1343.9692628967978,2991.452205882353,A01,spoof
LA_T_1103144.flac,1.6398063e-06,0.12826006,0.10998684,0.073275696997549,156.25,-225.73076,118.206116,125.72809,61.341465,-21.144445,33.155083,31.774242,28.097614,-4.5649323,19.70057,-2.7653425,17.93575,2.3681686,14.73602,-24.182718,16.442127,-13.931836,15.285878,-4.4130583,13.7895,-3.5425982,9.847014,6.223325,7.3953586,-11.480998,11.193094,1254.605526326641,1324.8133596481996,2486.2132352941176,A04,spoof
LA_T_8780063.flac,-1.2120259e-07,0.11493246,0.06851328,0.1021812125428082,144.23076923076923,-352.1472,162.72995,44.445442,46.5808,5.0109577,32.85148,13.641047,25.630598,-6.5426435,22.789303,-0.8908002,17.576874,-6.413089,18.049604,-10.915397,19.657219,-5.305531,12.788111,-12.125269,17.175997,-3.1903846,8.178229,-2.887388,7.9140625,-2.5523365,6.8102026,1742.1263905704875,1812.2200287956696,3676.155821917808,-,bonafide
LA_T_9406787.flac,-1.7852174e-06,0.1063163,0.083889104,0.1639554794520548,98.6842105263158,-223.39752,156.75587,62.491196,44.45835,-18.919964,32.65664,6.6159463,26.642803,-20.588404,23.483624,-7.536077,18.640392,-19.588749,18.61404,-16.62008,13.998274,-13.437984,13.622144,-19.223019,11.287372,-6.191763,12.550147,-5.875199,7.0548925,-23.159863,10.804242,2078.6047673547287,1711.451360016089,3974.2080479452056,A04,spoof
LA_T_2069626.flac,1.3164971e-06,0.109242454,0.08336259,0.1430937865070093,170.45454545454547,-238.1189,165.63515,81.16481,60.02836,-17.990562,40.07813,14.766536,24.287165,-10.45422,24.771994,0.28572312,14.380485,-14.134887,18.648054,-13.671073,15.713698,-5.3571143,13.949127,-16.209837,15.176182,-4.8139234,10.05715,-4.57313,7.582799,-9.621785,10.39945,1762.8740406723657,1621.9078411697435,3436.1857476635514,-,bonafide
LA_T_4027900.flac,4.6140337e-07,0.10831541,0.064310096,0.08558349609375,156.25,-361.4663,151.50723,63.58953,46.822063,-10.880976,33.071785,24.923662,28.631784,4.085266,11.894264,-5.6698675,19.04334,-3.1813836,11.555096,-15.618991,23.505371,-10.626257,19.028591,-5.1047816,13.8397045,-10.43513,14.713434,0.05429592,7.935678,-1.1128366,10.586183,1592.5073998197574,1637.492067291914,3294.7265625,-,bonafide
LA_T_1346897.flac,-2.980836e-06,0.1470797,0.114736736,0.0943900443412162,144.23076923076923,-226.62526,115.76429,99.61025,42.87424,-10.12639,23.028044,30.822641,29.52927,4.685683,18.036087,4.054326,14.67979,-11.553125,15.817139,-30.633965,14.018467,-1.1121238,12.627161,-5.6765523,17.98157,-4.531599,8.573711,-8.0034275,10.632539,-11.2383,10.506555,1438.1037533280296,1564.6046238722097,2867.081925675676,-,bonafide
LA_T_5645029.flac,-3.690437e-06,0.13519703,0.118091255,0.1201283354737443,144.23076923076923,-226.47638,99.192184,104.16429,67.986046,-4.8969007,50.03645,23.965437,30.822819,5.970806,18.299139,-17.779226,26.750237,-13.163231,15.502574,-21.704353,17.312845,-21.376726,13.203555,1.637423,12.779106,-17.299532,9.44065,-8.868889,7.4960346,-2.1163368,6.4516006,1492.2283598937972,1368.2607156595636,2736.765125570776,A01,spoof
LA_T_4853464.flac,2.1995582e-07,0.09799599,0.05435043,0.0866605318509615,78.125,-379.373,166.5267,46.94921,37.584724,-0.90273845,30.673332,16.172606,20.442335,-3.572487,19.484934,-0.7056245,16.377798,-5.6542234,19.995987,-10.582743,19.975513,-4.141009,12.015069,-12.310805,16.784529,-5.453516,8.772334,-4.6478953,9.724981,0.13945553,6.254298,1570.0942947207654,1848.8417059681483,3614.6334134615386,-,bonafide
LA_T_7786662.flac,-5.7997536e-09,0.11684151,0.08159232,0.161179875753012,110.29411764705884,-228.12265,135.8792,84.43395,49.0062,-14.174999,26.6775,10.595496,17.320679,-2.11011,10.145462,-4.503511,12.443786,-13.37991,10.502344,-10.928883,14.793775,-7.379816,9.693322,1.6648885,8.598402,-6.4733334,7.9185805,1.6337857,5.977687,-13.354786,6.712408,1961.93539058169,1716.0041330166412,3700.960090361446,A06,spoof
LA_T_6475724.flac,6.849091e-07,0.16211091,0.11231075,0.09619140625,156.25,-279.87363,148.343,89.77595,48.73095,-10.697679,39.41848,11.535122,14.333919,-8.281703,20.1884,8.170274,11.907947,-11.648613,17.222733,-16.858673,18.826626,-5.421575,13.983673,-15.369291,11.781647,-8.577401,8.84288,-7.522385,7.933572,-8.846069,7.2764487,1513.522830583922,1613.7245726732965,3186.236213235294,-,bonafide
LA_T_1795259.flac,-5.3443233e-07,0.06488122,0.043725967,0.1140779194078947,187.5,-342.429,158.08296,68.912926,41.605675,-24.812094,38.109375,25.036804,27.199732,-10.917113,27.981726,3.2348232,15.613083,-25.759897,21.87944,-19.059977,20.255106,-2.321037,15.462233,-12.083005,16.01937,-5.1341233,9.902371,-5.276453,11.348032,-3.8639572,7.6580157,1780.3495240684397,1688.9248972069115,3685.649671052632,-,bonafide
LA_T_6741782.flac,3.157784e-07,0.15153028,0.12612265,0.1465184411337209,104.16666666666669,-253.67188,116.443306,99.62586,59.28726,-19.073414,49.22865,3.0804405,32.83499,-23.896654,35.985054,-5.6270647,20.646004,-28.56329,20.571218,-27.968508,20.887897,-7.401881,8.944622,-15.738859,11.536445,-8.360104,9.205756,-8.148164,9.427296,-5.6820383,6.709317,1616.9822000326164,1393.8854071592395,2870.7303779069766,A01,spoof
LA_T_2280363.flac,-1.0623335e-06,0.09840851,0.06636269,0.1502216045673076,144.23076923076923,-336.73474,158.94528,81.39826,59.39848,16.570932,35.074986,16.012426,28.769009,-2.8323746,16.718222,-0.4140779,10.207232,-19.245815,12.927519,-16.195549,17.359888,-15.784506,9.553818,-21.276402,14.554105,-10.426237,7.630648,-10.517151,10.351449,-9.90814,10.206883,1740.8427658810392,1625.9583396578366,3191.2560096153848,A05,spoof
LA_T_4367879.flac,-1.2416987e-06,0.19744933,0.16071521,0.0744739163306451,89.28571428571429,-216.72797,122.073685,120.7605,56.808556,-10.696388,30.617056,32.395576,27.101822,-2.304126,22.497654,0.42501044,12.156022,-5.7045946,11.797636,-29.140945,16.208454,-3.0259986,10.593823,-13.485289,15.291431,-2.7418134,9.873629,-3.671895,8.461425,-6.82747,8.436463,1218.322224291505,1373.1214182835768,2459.778225806452,-,bonafide
LA_T_2220901.flac,-1.5303554e-07,0.1266975,0.07997303,0.1780698029891304,104.16666666666669,-275.0475,128.86523,54.116623,51.964684,-23.86049,43.049065,1.3871739,29.456234,-27.026787,29.954372,-5.398915,17.87009,-19.274223,18.446964,-10.239474,12.286201,-5.9974504,14.882303,-16.645672,13.966049,-2.395543,9.091794,-1.938216,9.636582,-7.642234,9.462659,2048.657323167022,1636.5678050629847,3817.934782608696,-,bonafide
LA_T_9226984.flac,-4.7288872e-06,0.23579444,0.20928183,0.0751788535814606,110.29411764705884,-215.26192,97.80013,133.41002,72.22821,-1.8674961,40.310402,25.694197,37.938686,-8.384486,20.964146,11.178207,16.38272,6.034205,14.851041,-27.0422,13.218841,-6.8811455,10.703199,-1.900866,13.63943,-2.458077,9.537199,0.33948338,6.338094,-5.4416413,7.5788116,1140.7181785003988,1188.84223294383,2209.0063202247197,A01,spoof
LA_T_6393997.flac,-5.532084e-07,0.115402825,0.072870925,0.1507962740384615,208.33333333333331,-309.52536,143.75188,76.71949,34.317657,2.7770038,43.333584,10.440233,24.813309,-11.549982,24.180712,-10.454273,13.330565,-20.597008,12.372861,-24.806944,13.436724,-12.688544,12.656142,-18.422314,9.642878,-9.489575,11.698748,-11.676448,10.665754,-6.637083,9.15011,1673.8135032669954,1670.7386650446106,3026.6826923076924,A05,spoof
LA_T_3959393.flac,-4.3811255e-07,0.12982081,0.102371536,0.1279483241889313,125.0,-236.14304,168.07222,82.46514,60.74489,-13.464181,41.30443,16.600658,24.274458,-9.586302,25.559994,2.6793358,15.459151,-15.200908,17.832611,-15.468264,19.113943,-11.126073,15.101436,-16.463173,15.766979,-5.1113563,8.578516,-7.313361,9.506324,-9.757616,10.559268,1872.353059157583,1661.723499365277,3626.0734732824426,-,bonafide
LA_T_3388375.flac,-2.1391966e-07,0.09813462,0.075534925,0.1865545099431818,125.0,-247.12378,118.88416,63.167152,54.515907,-19.451767,45.787815,18.004915,32.782185,-32.946743,36.435387,-12.378416,15.597419,-23.46091,17.310158,-11.9547825,11.758966,-15.198884,11.772413,-20.703587,12.838024,-9.2414,11.66274,-6.9954634,12.5838585,-8.310556,9.107274,2110.807371385765,1630.9914207123718,3820.419034090909,A04,spoof
LA_T_1321385.flac,-2.981994e-06,0.08209641,0.0591906,0.1661900111607142,125.0,-295.79404,137.02406,47.18665,48.16674,2.5766222,35.974243,37.3458,29.273148,-19.187658,24.687801,1.3940169,14.306936,-14.530193,17.439625,-10.08193,15.964457,-13.954841,12.056383,-17.91031,13.687051,-8.9803705,12.14377,-5.280459,12.986322,-8.851914,7.07943,2313.882564133825,1809.2240124003465,4313.169642857143,-,bonafide
LA_T_4275275.flac,-3.8660588e-07,0.13613224,0.10814219,0.1386833910672169,117.1875,-212.05144,117.64902,69.84935,52.606007,-10.32002,34.07993,7.305227,29.07059,-25.650068,26.085682,-9.313502,17.526262,-19.648829,15.468254,-16.71796,14.616631,-14.370069,12.954575,-10.90736,12.144088,-16.69941,13.16266,2.7804651,8.599883,-9.420481,9.36584,1841.2401188835177,1643.941420585537,3476.857311320755,A04,spoof
LA_T_2147294.flac,-5.875125e-07,0.15052731,0.10425616,0.1396325584349593,156.25,-272.24734,163.5852,50.85547,42.257298,-0.9682703,31.744274,14.250526,28.652462,-7.310896,25.394112,3.6197834,12.175078,-12.519424,17.917786,-15.716783,17.513271,-10.844211,18.77738,-11.318244,13.030645,-8.916884,10.554555,-8.156276,8.459546,-14.476952,11.236494,2014.408658170903,1812.2693194307524,3982.024898373984,-,bonafide
LA_T_9631297.flac,5.5197864e-07,0.12002076,0.105970316,0.1371328316482843,156.25,-269.65085,96.75668,88.56881,62.55669,-3.5819507,45.936768,41.50224,37.613384,-23.55351,27.736977,-28.143242,21.668842,-24.555336,14.947849,-31.323458,17.697468,-13.782239,12.006276,-14.480256,8.490491,-8.943078,8.8624325,-6.2416396,9.315133,-7.290966,8.537772,1602.643231451369,1398.2730178988184,3023.782169117647,A01,spoof
LA_T_8971567.flac,2.346674e-06,0.11203705,0.07748291,0.1434106045081967,144.23076923076923,-290.4508,161.8917,58.15368,43.729694,2.98675,36.57124,15.240216,18.43178,-6.601777,22.62565,-8.717093,17.269705,-9.865209,18.401161,-8.69832,14.5299225,-9.397806,14.407295,-14.219669,13.794532,-10.323498,11.220879,-2.2124646,9.009133,-8.562423,8.212469,1994.0264765146485,1898.295004215755,4089.907786885246,-,bonafide
LA_T_2757131.flac,-3.262832e-07,0.15002948,0.119219705,0.1542797423245614,89.28571428571429,-296.71204,130.49786,87.17188,46.519287,11.820514,41.0958,24.252665,30.080397,-14.770687,24.349463,-22.279226,18.90286,-27.223478,13.351345,-28.83989,20.818432,-19.261074,11.955954,-9.130056,8.991129,-10.488066,8.867271,-9.361967,10.125365,-1.4809742,7.307465,1660.5926348666626,1621.7162978039753,3330.7291666666665,A01,spoof
LA_T_5252018.flac,9.184767e-07,0.13916826,0.095330745,0.1197616429004854,81.52173913043478,-315.9943,119.61336,81.96981,44.25893,2.3284438,38.344704,12.429893,33.379013,-11.68632,21.583689,-10.026025,16.067009,-25.763721,17.244125,-28.949259,16.755278,-11.499926,13.000661,-10.8105755,9.161982,-7.0524855,12.788572,-10.97058,10.622021,-1.2836894,9.134175,1423.2343184390097,1547.1493251286468,2899.2718446601943,A05,spoof
